id,cuisine
13302,southern_us
25606,mexican
14808,korean
40265,italian
13155,thai
28097,southern_us
32076,indian
36969,vietnamese
13698,greek
38513,southern_us
15605,jamaican
47688,southern_us
22326,italian
43488,italian
10245,mexican
16145,thai
9985,mexican
37746,mexican
41400,southern_us
26614,indian
5327,chinese
13015,indian
13811,chinese
10180,mexican
8164,italian
47951,mexican
42025,cajun_creole
10865,french
16815,mexican
1025,chinese
42784,cajun_creole
18319,italian
34353,italian
44922,brazilian
16240,italian
29745,italian
2336,southern_us
17294,chinese
1449,mexican
30410,italian
43341,mexican
39594,southern_us
8543,french
27176,southern_us
36562,mexican
23285,italian
26787,mexican
6506,french
8552,greek
46196,italian
22828,chinese
43621,southern_us
47602,italian
14329,italian
2924,mexican
5741,mexican
10485,french
12878,french
21771,mexican
21059,mexican
4148,filipino
21537,southern_us
45452,japanese
15489,southern_us
46585,italian
18791,italian
40072,french
17587,indian
7758,chinese
2853,french
18218,indian
21720,indian
20872,mexican
22022,indian
17887,french
11422,italian
28294,italian
17435,greek
43716,spanish
40489,japanese
32770,vietnamese
16078,mexican
46460,southern_us
12472,chinese
14100,chinese
14120,chinese
40951,french
30897,italian
16708,mexican
13341,indian
49029,italian
14064,japanese
1668,indian
28769,southern_us
7239,mexican
25963,chinese
34427,southern_us
6520,french
10300,mexican
1232,moroccan
42870,korean
33802,italian
46501,cajun_creole
32949,greek
4085,moroccan
30682,british
47315,italian
28249,southern_us
1084,italian
25559,french
30714,cajun_creole
13272,italian
6781,mexican
43462,spanish
8440,italian
23799,vietnamese
42977,southern_us
20214,korean
19527,irish
27604,italian
15134,mexican
21241,indian
3240,mexican
19794,british
37385,chinese
5783,italian
30232,french
26019,southern_us
48921,mexican
20762,italian
30226,chinese
4783,italian
45445,french
35042,southern_us
33632,italian
38332,italian
32651,chinese
19338,chinese
28320,mexican
1488,mexican
33940,mexican
2539,french
29026,italian
25889,mexican
23589,cajun_creole
12933,indian
29127,southern_us
3207,chinese
45732,chinese
47696,greek
30481,italian
45419,thai
11406,indian
42319,french
35370,southern_us
42436,chinese
27895,italian
1645,chinese
8787,indian
7461,thai
29368,southern_us
29881,greek
32040,italian
7843,southern_us
6254,thai
7747,southern_us
36361,greek
31378,southern_us
27634,mexican
48903,french
46841,french
47660,cajun_creole
37772,italian
18485,italian
36815,mexican
45159,french
30140,mexican
5126,indian
15363,japanese
169,indian
14652,southern_us
42988,mexican
26067,mexican
22917,southern_us
18652,filipino
42035,chinese
39445,southern_us
41203,italian
27623,italian
142,mexican
27341,japanese
41923,mexican
49169,italian
16288,southern_us
9043,italian
49711,irish
21753,korean
40211,mexican
48168,irish
29426,mexican
45945,indian
33165,mexican
40521,japanese
21437,italian
47064,chinese
47807,italian
32414,indian
11265,southern_us
27139,southern_us
39830,mexican
36628,moroccan
42118,thai
5928,southern_us
37463,chinese
36066,greek
16508,mexican
11464,italian
17321,mexican
5914,japanese
19438,mexican
47580,spanish
29886,cajun_creole
35229,mexican
39538,italian
10650,greek
48346,chinese
44205,french
877,indian
40408,italian
4172,japanese
1663,southern_us
29813,french
3292,mexican
6288,filipino
37606,italian
26786,chinese
2040,chinese
38025,japanese
10171,southern_us
24997,spanish
21397,italian
1217,italian
38381,mexican
1409,cajun_creole
15901,italian
42619,mexican
38670,italian
13511,southern_us
45294,greek
41236,mexican
33370,japanese
9032,italian
26182,mexican
21629,japanese
19518,mexican
11588,thai
3716,indian
47711,korean
47286,italian
28877,chinese
40039,japanese
9224,chinese
24373,greek
45305,italian
30758,southern_us
48652,italian
24586,mexican
26338,french
1670,italian
37582,italian
48132,french
46066,italian
34164,southern_us
66,mexican
11006,vietnamese
28726,chinese
13320,mexican
6574,korean
21779,korean
42114,italian
12197,french
35257,italian
37169,italian
42169,korean
16124,mexican
6352,french
47452,southern_us
7839,southern_us
5569,southern_us
30849,thai
25544,cajun_creole
4887,italian
11538,chinese
35958,irish
31577,italian
12233,indian
43454,cajun_creole
26373,mexican
43145,italian
5308,italian
23614,chinese
36948,chinese
12315,korean
30020,italian
19231,mexican
38534,greek
45750,french
48778,chinese
20026,mexican
22978,italian
26662,italian
46218,southern_us
39341,southern_us
38395,greek
18871,southern_us
12468,mexican
13360,chinese
22233,french
30352,french
13345,spanish
6330,indian
12867,italian
35225,mexican
33826,thai
36993,mexican
44847,japanese
10197,french
28737,chinese
25095,indian
14063,italian
811,korean
20335,cajun_creole
30826,chinese
4452,mexican
30862,french
10282,mexican
47567,indian
16553,italian
5045,italian
47528,mexican
3979,french
17254,italian
6293,french
42706,filipino
47432,southern_us
45496,mexican
25936,spanish
46258,italian
36625,french
4642,french
35698,southern_us
19996,chinese
10388,vietnamese
36298,british
43253,mexican
1089,french
47,indian
257,italian
16979,thai
31697,indian
49012,cajun_creole
7592,mexican
44884,italian
41859,mexican
9969,italian
45041,indian
48098,italian
27238,southern_us
4466,french
11350,italian
30506,southern_us
439,filipino
4342,japanese
47474,italian
25254,thai
18255,french
9547,chinese
3889,british
26976,spanish
19218,indian
31837,italian
27254,moroccan
26282,russian
5443,chinese
11516,vietnamese
23265,irish
49204,moroccan
14502,mexican
22711,southern_us
27402,southern_us
4743,italian
13632,italian
46530,italian
12173,italian
44493,chinese
14241,chinese
3151,chinese
17375,italian
26969,korean
42219,spanish
49466,spanish
7994,southern_us
16972,indian
44688,southern_us
25657,french
40806,indian
10201,southern_us
47124,french
24523,southern_us
34597,thai
32015,southern_us
46696,chinese
49239,mexican
28501,mexican
37207,french
38224,japanese
18565,italian
46164,southern_us
4052,italian
28544,greek
10961,japanese
15916,spanish
36744,mexican
41984,italian
48278,mexican
25010,mexican
21242,japanese
30310,cajun_creole
23801,brazilian
29614,mexican
34667,chinese
48159,mexican
20747,italian
44625,italian
7173,southern_us
16676,moroccan
3667,mexican
36594,japanese
26511,mexican
19351,french
48982,southern_us
27934,vietnamese
22595,mexican
7256,southern_us
4306,cajun_creole
41919,italian
23236,southern_us
7329,mexican
38382,thai
42257,japanese
17600,mexican
40730,cajun_creole
1192,southern_us
37189,vietnamese
2913,southern_us
7118,italian
42223,mexican
25690,chinese
8267,italian
35989,indian
774,french
23158,italian
12071,japanese
26537,southern_us
49537,indian
19990,mexican
27876,thai
20823,thai
31393,southern_us
23239,mexican
21141,italian
43585,french
30493,chinese
42985,moroccan
31089,italian
46974,mexican
40018,korean
28153,italian
10967,korean
14240,jamaican
24871,southern_us
16258,italian
28001,british
49299,southern_us
47808,southern_us
37960,italian
34733,chinese
48741,southern_us
10230,southern_us
46275,italian
17152,french
36201,french
16907,southern_us
3244,italian
11434,southern_us
22402,mexican
26624,mexican
21558,southern_us
4847,italian
17174,italian
21995,french
27335,chinese
14696,mexican
48923,filipino
32508,mexican
36585,italian
15904,jamaican
19319,southern_us
17017,italian
35561,chinese
45518,italian
6489,chinese
14423,chinese
26068,mexican
32687,french
18684,italian
25918,irish
35353,brazilian
37689,japanese
32830,french
6984,southern_us
29526,chinese
42546,japanese
30742,indian
38469,italian
6678,italian
17413,mexican
20110,mexican
43229,southern_us
27133,chinese
48411,vietnamese
11098,chinese
18024,mexican
22540,filipino
1013,brazilian
35057,french
20177,chinese
26323,thai
4227,mexican
34461,thai
4540,greek
36457,chinese
37262,southern_us
16041,greek
25790,cajun_creole
26546,spanish
5295,indian
26689,chinese
11129,italian
42373,southern_us
15183,filipino
20054,italian
22088,italian
26034,southern_us
7442,spanish
39855,vietnamese
16795,indian
45938,mexican
21187,thai
24985,mexican
19293,southern_us
35190,italian
48511,indian
24429,indian
16069,mexican
46173,indian
33861,chinese
17499,italian
29095,southern_us
27355,greek
23,italian
14299,southern_us
15939,japanese
26371,southern_us
1544,indian
15996,cajun_creole
28808,french
28521,vietnamese
22276,southern_us
45421,japanese
1388,italian
16838,vietnamese
4167,thai
19525,mexican
9051,irish
13537,indian
34265,french
28948,french
11263,chinese
42791,chinese
37584,french
49538,southern_us
20135,italian
46558,italian
9349,japanese
10859,italian
9623,japanese
3610,southern_us
29537,chinese
35360,southern_us
22957,british
39629,chinese
15631,french
24105,mexican
15747,southern_us
48668,mexican
46662,italian
38318,cajun_creole
48588,southern_us
44549,mexican
37552,korean
19931,jamaican
23871,korean
23762,southern_us
25303,italian
11340,mexican
13980,italian
7656,mexican
47486,indian
22621,mexican
9479,cajun_creole
13281,mexican
22624,southern_us
27542,mexican
5778,southern_us
48800,southern_us
744,french
27747,southern_us
15511,korean
39843,italian
40129,southern_us
2236,italian
42882,chinese
2860,moroccan
12167,indian
44860,french
38237,southern_us
27239,southern_us
20091,french
24091,moroccan
13303,mexican
17,italian
16887,italian
31862,thai
14437,british
35092,italian
47641,southern_us
10067,mexican
15037,chinese
20058,italian
16841,spanish
35002,chinese
17689,japanese
13224,mexican
18356,cajun_creole
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,chinese
26501,chinese
31066,chinese
15589,indian
5933,french
31444,thai
42571,italian
10448,italian
11830,japanese
7223,chinese
46537,jamaican
27269,mexican
44139,mexican
11162,southern_us
38781,thai
25429,italian
3987,italian
3063,mexican
392,spanish
656,mexican
28508,british
42332,french
41775,mexican
14167,italian
1555,cajun_creole
24872,mexican
40323,russian
28209,korean
8772,italian
33557,southern_us
15016,southern_us
14866,brazilian
1638,italian
37006,vietnamese
29914,korean
797,vietnamese
4209,southern_us
34027,vietnamese
15378,mexican
25802,chinese
21683,southern_us
30958,italian
5558,french
29792,thai
35869,thai
24364,filipino
35401,italian
1820,italian
22651,moroccan
39614,french
41834,mexican
21043,southern_us
14615,mexican
47588,italian
38983,mexican
31441,french
33455,cajun_creole
25078,italian
14162,french
14603,southern_us
40713,french
43872,irish
29222,southern_us
37701,mexican
33720,thai
43660,moroccan
44613,french
12178,mexican
45641,italian
42803,italian
47145,southern_us
21925,italian
17233,french
28029,british
2601,chinese
45781,southern_us
37326,italian
46034,greek
12813,japanese
29934,spanish
29247,italian
48076,chinese
11352,french
42956,chinese
32918,french
607,cajun_creole
7801,italian
45246,southern_us
31901,japanese
20449,southern_us
19367,mexican
41457,italian
12159,spanish
48164,italian
48884,mexican
33137,filipino
23778,irish
17154,japanese
49078,italian
11125,italian
4280,mexican
33377,thai
15884,mexican
44340,mexican
25351,french
23271,southern_us
36191,mexican
48074,southern_us
47618,thai
20153,mexican
40548,indian
22858,mexican
6224,greek
31972,italian
4190,southern_us
22066,southern_us
45809,mexican
16888,southern_us
41177,french
2585,southern_us
34835,french
27465,italian
32614,italian
23845,french
8345,southern_us
15313,chinese
36741,italian
6845,filipino
24184,italian
10632,mexican
46732,italian
7328,mexican
37610,italian
39472,irish
26291,southern_us
30621,spanish
5188,french
29760,mexican
45337,southern_us
31663,mexican
3965,mexican
19981,italian
23268,southern_us
39421,chinese
19286,southern_us
33493,chinese
18035,italian
19669,cajun_creole
6073,southern_us
10457,french
24605,irish
37873,mexican
3753,mexican
8218,southern_us
28513,italian
40161,mexican
35777,french
38159,filipino
20380,italian
20309,italian
22178,french
44534,southern_us
36812,italian
771,italian
14453,southern_us
37861,italian
40670,chinese
33687,italian
11720,chinese
41612,spanish
27089,filipino
18732,italian
46522,italian
44217,thai
10202,italian
40090,mexican
9314,mexican
38428,french
25439,cajun_creole
39775,indian
13463,japanese
21501,mexican
47894,thai
6270,chinese
37860,chinese
21988,jamaican
7205,italian
12797,indian
45258,chinese
30940,mexican
9264,italian
14576,indian
28890,indian
20128,italian
7330,mexican
20464,chinese
19619,mexican
37972,chinese
41015,italian
47310,italian
27652,cajun_creole
42503,mexican
19581,italian
20539,italian
13159,southern_us
45674,italian
25381,chinese
17734,mexican
15502,italian
1949,mexican
7784,chinese
23870,southern_us
42,moroccan
34881,irish
2680,irish
10299,french
3737,italian
42343,chinese
21785,italian
8581,italian
42710,filipino
16804,italian
37626,greek
48805,chinese
2746,mexican
24899,indian
25649,mexican
6723,mexican
34402,thai
3080,thai
26264,southern_us
37408,southern_us
117,southern_us
34481,italian
43553,italian
39747,british
30499,cajun_creole
19980,chinese
32277,italian
36165,chinese
2649,italian
17428,mexican
31069,french
26188,japanese
8944,mexican
2473,mexican
14931,indian
21552,italian
13444,italian
46119,japanese
37942,southern_us
32162,southern_us
36605,indian
48647,southern_us
12709,indian
1405,indian
34269,italian
31633,greek
29169,southern_us
10732,mexican
40433,mexican
30014,mexican
48847,mexican
26587,filipino
36983,italian
34931,mexican
4244,mexican
16864,southern_us
17047,moroccan
34698,mexican
44532,french
23604,french
27463,indian
34501,italian
13649,russian
988,spanish
27926,italian
40240,french
18053,southern_us
22028,italian
39276,italian
39745,italian
30015,mexican
22494,moroccan
12204,thai
43428,french
45026,vietnamese
28904,southern_us
25853,greek
25684,southern_us
31720,french
9748,filipino
34476,filipino
32266,italian
46371,mexican
27590,mexican
38339,japanese
18848,italian
14586,mexican
32960,italian
16071,italian
4465,russian
11751,italian
17484,mexican
12431,mexican
14316,italian
350,italian
8350,southern_us
8150,cajun_creole
12811,southern_us
29552,mexican
15059,french
30181,vietnamese
5940,southern_us
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,mexican
22221,french
43531,jamaican
29487,italian
38609,southern_us
35173,southern_us
21574,italian
17311,indian
24821,vietnamese
9045,moroccan
41741,japanese
37423,italian
32994,italian
1745,japanese
48841,indian
44365,french
48137,mexican
32281,mexican
28754,japanese
8846,moroccan
9325,italian
23826,italian
3729,italian
32854,cajun_creole
24634,southern_us
35683,southern_us
41237,mexican
14264,greek
14540,italian
34479,chinese
43676,mexican
4334,filipino
45219,southern_us
38586,italian
18898,italian
9186,french
23776,indian
12057,italian
7286,indian
17178,mexican
29828,indian
39864,southern_us
45033,french
5234,french
5148,japanese
17511,italian
11619,italian
18537,chinese
8098,japanese
665,indian
3284,italian
33577,southern_us
582,italian
23054,southern_us
1107,italian
44356,southern_us
11102,spanish
10639,french
32597,french
3225,indian
10069,filipino
1725,thai
22430,mexican
11695,thai
1996,indian
4363,southern_us
22108,italian
24945,southern_us
18023,french
38926,mexican
47046,mexican
10334,southern_us
47439,chinese
6390,filipino
25613,southern_us
941,mexican
23577,mexican
37256,mexican
23274,indian
5266,italian
15242,filipino
10095,brazilian
6494,chinese
18939,greek
9909,mexican
37592,italian
45816,french
5794,indian
48883,indian
22861,indian
30746,spanish
43915,southern_us
15762,italian
2193,irish
22184,thai
18771,italian
39251,indian
33808,southern_us
31324,spanish
23025,filipino
6685,italian
8806,southern_us
45128,indian
47906,mexican
16457,thai
41292,mexican
11479,southern_us
31614,italian
12477,italian
23867,indian
5114,mexican
48589,chinese
20323,indian
24453,moroccan
10894,italian
22331,italian
39611,italian
43758,greek
3677,mexican
9868,french
7365,japanese
36795,french
47681,french
9738,italian
1975,french
21202,italian
7444,mexican
35829,southern_us
4093,mexican
14822,southern_us
21688,british
38816,italian
27283,chinese
7176,french
24786,mexican
34405,italian
635,indian
7364,italian
23908,chinese
35214,chinese
49205,mexican
18914,indian
15346,french
23098,italian
46704,british
11788,italian
41012,mexican
34837,southern_us
5497,indian
13835,italian
39134,irish
42029,cajun_creole
12570,italian
27268,french
23854,italian
45995,chinese
4377,korean
18561,thai
11215,chinese
45362,thai
24466,british
36425,southern_us
48902,mexican
11196,indian
6030,mexican
37762,italian
29460,italian
45798,mexican
31388,filipino
37731,italian
18867,chinese
9122,greek
17542,mexican
22349,italian
44970,italian
35984,indian
30711,mexican
30977,italian
12105,chinese
22538,french
31376,italian
7125,italian
16878,indian
26002,italian
35469,mexican
20587,mexican
41172,mexican
46381,japanese
22031,southern_us
45673,french
6003,southern_us
9798,southern_us
19125,vietnamese
1932,spanish
9091,italian
42088,mexican
22797,french
30950,mexican
31545,greek
31409,french
32783,southern_us
3096,southern_us
40650,vietnamese
3133,french
12746,cajun_creole
26859,italian
7415,italian
25636,chinese
45735,greek
2629,mexican
18969,italian
24320,thai
43959,french
20094,italian
47316,japanese
30590,italian
4974,southern_us
26792,chinese
27920,southern_us
30368,french
37035,french
49117,mexican
12891,italian
7148,indian
22433,chinese
14863,italian
15255,indian
18172,mexican
34497,french
16484,southern_us
23341,indian
30034,chinese
11474,southern_us
28817,indian
32402,southern_us
2511,chinese
12043,mexican
33713,mexican
19924,mexican
768,chinese
38569,mexican
19134,southern_us
29710,southern_us
5489,chinese
1535,southern_us
11779,moroccan
42927,chinese
19975,mexican
44318,southern_us
5063,french
20722,cajun_creole
7340,russian
38333,mexican
18475,southern_us
28125,japanese
7617,mexican
9674,filipino
41087,mexican
15430,cajun_creole
38896,indian
42133,french
19220,vietnamese
1576,southern_us
4293,mexican
8292,moroccan
9704,southern_us
2675,mexican
1664,indian
4488,greek
46837,moroccan
42167,japanese
46449,filipino
26984,french
26665,italian
40053,indian
10691,indian
47916,italian
10955,greek
13514,southern_us
22487,italian
34831,mexican
23650,mexican
34852,italian
28749,greek
5536,italian
30894,mexican
2366,southern_us
17105,spanish
15327,chinese
41887,greek
5920,italian
32376,southern_us
27864,italian
10361,moroccan
20878,greek
25461,southern_us
14051,indian
44849,southern_us
1541,mexican
908,indian
12059,mexican
19464,thai
6120,mexican
34498,mexican
16666,french
19118,mexican
1484,mexican
47998,italian
30282,french
28974,southern_us
16893,italian
49223,indian
35482,italian
29500,indian
26270,thai
21551,southern_us
18571,british
4144,jamaican
8436,italian
24343,vietnamese
5706,indian
34003,chinese
31332,italian
30861,italian
25779,chinese
5531,chinese
9085,jamaican
14711,indian
31632,italian
38002,southern_us
4562,brazilian
26604,french
21800,southern_us
25844,chinese
6113,indian
48105,cajun_creole
26886,italian
30639,spanish
41040,korean
35359,italian
40971,italian
26403,mexican
45138,korean
27629,southern_us
16379,mexican
39698,mexican
43697,italian
12935,chinese
30260,french
27705,italian
30896,southern_us
33072,italian
18562,cajun_creole
27340,italian
39247,japanese
35549,mexican
17226,mexican
42827,french
48490,mexican
38311,thai
17539,greek
10841,italian
13689,mexican
5138,thai
18428,greek
47495,southern_us
3844,greek
41911,french
28558,japanese
37652,indian
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,french
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,chinese
24613,indian
38710,cajun_creole
12280,indian
29996,italian
27749,chinese
8235,mexican
2938,cajun_creole
47824,french
21818,japanese
10005,chinese
27040,italian
48042,mexican
18261,italian
44149,mexican
17768,french
17698,vietnamese
1200,southern_us
17410,mexican
12595,southern_us
48891,italian
17784,italian
11882,mexican
38280,indian
480,japanese
26355,indian
45386,mexican
42955,french
31678,chinese
4506,russian
44155,chinese
11633,italian
21253,mexican
46025,italian
10314,british
46874,chinese
38432,cajun_creole
48935,italian
2490,italian
8591,mexican
26318,chinese
37469,italian
4102,greek
15647,italian
9121,indian
7929,southern_us
38228,cajun_creole
14957,greek
18414,british
5231,southern_us
33604,southern_us
12735,chinese
19523,chinese
7853,italian
33163,japanese
5630,cajun_creole
35049,greek
7965,mexican
39821,indian
27157,british
28318,southern_us
11275,french
4034,indian
37380,southern_us
3470,vietnamese
701,southern_us
37996,irish
10483,southern_us
18610,chinese
42759,italian
11426,mexican
44136,mexican
24261,chinese
8985,italian
28040,french
31071,mexican
6453,mexican
48762,spanish
36159,indian
21417,japanese
26451,italian
19979,southern_us
44803,greek
35560,chinese
39937,british
6593,japanese
31735,mexican
13153,japanese
1411,brazilian
31664,italian
32101,mexican
33367,indian
46628,moroccan
32747,italian
2377,mexican
14640,french
48493,mexican
6752,japanese
17519,chinese
45167,italian
5975,mexican
28189,french
37891,french
31530,mexican
22880,mexican
41020,mexican
32047,italian
30877,southern_us
6700,mexican
34641,thai
25706,italian
35164,mexican
10066,mexican
11681,italian
40920,french
43481,french
33705,mexican
46679,italian
17635,italian
6235,mexican
49572,filipino
14373,italian
25511,greek
47652,mexican
24214,brazilian
40625,mexican
20447,italian
13533,mexican
10195,filipino
27795,greek
23014,chinese
7561,mexican
23812,chinese
24952,french
41557,italian
15847,southern_us
20202,french
16301,japanese
27106,italian
5037,southern_us
15253,french
22270,filipino
39918,southern_us
11398,mexican
44174,mexican
8231,italian
34639,greek
33855,mexican
14041,italian
37934,irish
6104,indian
27251,french
47206,mexican
46137,chinese
31102,irish
33073,chinese
4661,indian
25610,french
31029,italian
23440,mexican
42385,indian
45895,italian
34229,mexican
31486,japanese
47198,italian
23006,french
14166,filipino
12425,mexican
46583,italian
20880,spanish
13762,southern_us
47701,thai
26679,greek
7296,italian
8520,spanish
34428,irish
40138,greek
1967,indian
12854,mexican
12646,french
40178,brazilian
16990,italian
172,british
28381,mexican
41826,indian
36860,mexican
20795,mexican
6626,southern_us
20589,filipino
4024,italian
34359,mexican
29651,french
49442,italian
5049,italian
1337,southern_us
29433,italian
10717,filipino
15957,mexican
20499,mexican
38018,italian
18150,italian
46524,spanish
40473,mexican
21554,indian
42695,mexican
48951,mexican
46544,italian
8376,italian
33109,thai
41448,italian
11784,british
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,italian
43778,italian
5540,brazilian
33015,mexican
32258,japanese
49287,indian
36720,indian
14956,italian
36140,southern_us
31818,moroccan
15827,italian
16331,italian
39064,mexican
17103,indian
42799,french
46829,mexican
39560,italian
19496,italian
23809,italian
4056,mexican
1214,british
27520,moroccan
28815,mexican
38950,southern_us
9720,italian
16896,cajun_creole
23108,jamaican
44539,greek
45542,indian
10080,italian
10467,indian
29668,italian
6948,british
18308,chinese
41138,indian
35252,mexican
45559,cajun_creole
45169,chinese
22539,italian
14601,italian
46738,southern_us
36644,mexican
18064,italian
12989,indian
29125,korean
10810,french
39796,mexican
30688,indian
25386,chinese
5550,indian
26998,mexican
30398,brazilian
40333,mexican
24265,italian
18953,southern_us
24287,italian
36631,southern_us
33500,italian
9719,moroccan
18589,italian
25430,spanish
48525,mexican
4337,italian
30578,southern_us
18333,southern_us
7556,indian
13108,southern_us
30208,chinese
23114,mexican
46118,italian
37800,italian
3390,italian
7445,japanese
34030,brazilian
40358,chinese
40028,greek
45708,italian
7393,vietnamese
3619,british
29848,indian
25705,mexican
25919,italian
4874,italian
47709,mexican
30281,mexican
16044,southern_us
1353,chinese
1339,indian
48060,mexican
12829,cajun_creole
24191,japanese
3859,italian
10744,brazilian
45958,french
9028,italian
45733,southern_us
21752,japanese
21085,southern_us
45884,cajun_creole
22860,thai
39506,italian
25569,chinese
36896,chinese
33018,filipino
15341,indian
18983,italian
5885,chinese
18704,italian
31610,mexican
3401,moroccan
35168,mexican
29209,italian
36347,chinese
1785,thai
38673,chinese
49486,chinese
13583,mexican
33926,italian
40470,mexican
26337,japanese
6731,cajun_creole
44459,japanese
22824,chinese
29264,italian
25558,filipino
23080,chinese
14670,french
27553,mexican
17525,mexican
6077,spanish
24098,indian
2510,italian
26921,southern_us
23088,italian
31468,italian
32381,chinese
44835,british
32368,chinese
27208,southern_us
14242,mexican
19659,korean
43094,southern_us
15760,spanish
11814,italian
15262,mexican
21825,italian
39447,southern_us
18247,mexican
32682,italian
37504,spanish
20319,southern_us
32522,southern_us
44455,greek
49148,italian
2114,greek
31361,mexican
28348,italian
22226,southern_us
33911,mexican
16916,southern_us
35988,italian
43563,italian
35964,southern_us
26651,mexican
15924,chinese
48851,mexican
23692,southern_us
44971,mexican
31673,italian
11741,indian
1087,mexican
36591,brazilian
24651,thai
16791,french
28578,greek
4537,indian
24876,southern_us
31584,italian
39456,chinese
39474,italian
11103,indian
17650,southern_us
40495,indian
3434,mexican
10911,mexican
35249,thai
8344,southern_us
47259,indian
42808,indian
39649,indian
316,cajun_creole
43351,southern_us
32617,indian
27624,thai
8796,southern_us
43592,mexican
45582,french
31146,italian
22025,greek
33118,chinese
7641,french
48678,mexican
36267,cajun_creole
29542,cajun_creole
15157,indian
14285,irish
40043,italian
3532,italian
16823,thai
4961,spanish
27022,mexican
41659,thai
31690,indian
41702,japanese
13661,italian
8855,southern_us
30533,spanish
30909,italian
47943,thai
45916,italian
33460,italian
35100,thai
31513,italian
15005,spanish
21308,vietnamese
14321,mexican
719,irish
45509,indian
10308,italian
2071,moroccan
853,japanese
30255,italian
47546,italian
13974,filipino
11583,italian
36373,thai
45398,italian
36622,spanish
46510,italian
15712,mexican
36418,chinese
38314,thai
27960,italian
14656,indian
3838,southern_us
18439,cajun_creole
15998,southern_us
31815,japanese
21879,mexican
40095,chinese
43972,mexican
23982,spanish
23836,southern_us
46159,korean
4302,french
35145,french
30222,indian
30560,mexican
19781,southern_us
16250,mexican
32866,filipino
31665,indian
47334,chinese
34527,mexican
5760,italian
13027,italian
20855,southern_us
8816,italian
45001,italian
9143,cajun_creole
19989,french
42673,french
30565,chinese
26924,southern_us
22404,moroccan
4272,cajun_creole
2728,italian
26853,italian
20862,korean
25107,southern_us
38168,southern_us
7053,chinese
28624,mexican
7237,french
18398,indian
46793,italian
31501,mexican
20617,italian
28046,japanese
17167,southern_us
30370,chinese
31984,indian
25643,italian
6394,chinese
34282,mexican
47658,indian
24087,mexican
26732,mexican
29627,mexican
37412,british
15435,greek
26066,italian
47869,french
48059,southern_us
39577,southern_us
41509,italian
34606,indian
2021,mexican
2532,french
27724,thai
8754,french
4301,moroccan
25137,italian
24483,french
8566,italian
46526,british
42148,italian
17663,vietnamese
25669,mexican
4011,mexican
19432,mexican
11439,mexican
1162,chinese
20953,chinese
38796,italian
30043,filipino
36182,italian
33840,russian
43911,cajun_creole
5736,mexican
17534,japanese
51,italian
1032,southern_us
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,chinese
4112,southern_us
16786,italian
2781,mexican
5785,mexican
17249,southern_us
27894,italian
11444,mexican
35396,italian
15083,mexican
36320,indian
49475,chinese
32585,chinese
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,japanese
33545,southern_us
29049,southern_us
9681,greek
31476,japanese
46081,southern_us
1293,british
3830,mexican
49201,korean
4236,brazilian
17185,southern_us
48757,southern_us
48277,irish
19192,french
23579,japanese
867,french
919,italian
11704,indian
10939,southern_us
6397,italian
21926,jamaican
41831,mexican
29221,moroccan
15627,indian
24228,mexican
31854,japanese
45533,mexican
24915,chinese
6750,cajun_creole
43562,thai
37717,mexican
8060,spanish
27317,mexican
23501,mexican
22255,italian
27812,french
31490,indian
43951,chinese
11407,mexican
31821,italian
32173,indian
36050,southern_us
18967,french
20530,mexican
21805,southern_us
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,southern_us
49120,mexican
27651,chinese
2803,mexican
27372,moroccan
25807,chinese
25050,mexican
35790,southern_us
42729,mexican
6419,spanish
19723,chinese
11569,southern_us
10002,cajun_creole
28748,spanish
33729,french
6109,southern_us
9245,french
6013,chinese
4408,italian
3973,irish
5079,southern_us
43736,southern_us
43841,french
17547,mexican
1014,southern_us
16213,cajun_creole
27984,french
16158,chinese
13703,italian
7838,vietnamese
40922,chinese
15497,chinese
18323,french
24432,italian
4125,mexican
47287,mexican
27909,italian
42533,chinese
41140,italian
12009,southern_us
24666,vietnamese
9000,italian
33269,italian
35110,mexican
14557,italian
1002,italian
3870,french
44030,southern_us
4669,french
18282,japanese
25388,italian
30918,french
31096,mexican
11806,chinese
35840,italian
29994,southern_us
16630,mexican
4862,filipino
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,thai
1397,mexican
17443,southern_us
21524,southern_us
29622,mexican
36085,southern_us
39557,southern_us
2648,korean
40347,indian
38771,greek
44395,mexican
39038,italian
24321,thai
47886,moroccan
15905,mexican
3533,southern_us
36315,irish
46414,mexican
29440,irish
4754,thai
17729,southern_us
42372,japanese
34214,italian
9500,chinese
25896,japanese
12995,indian
11756,chinese
22586,italian
32800,moroccan
10408,mexican
10572,cajun_creole
24046,mexican
30697,french
46439,chinese
38885,italian
20199,mexican
45830,french
10050,indian
20936,mexican
32765,italian
28668,french
45215,southern_us
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,italian
6585,indian
14684,mexican
9667,spanish
